SOURCE,LINEAR_FEATURE_ID,WATERBODY_POLY_ID,NAMED_WATERSHED_ID,GNIS_ID,GNIS_NAME,FWA_WATERSHED_CODE,WATERSHED_CODE_50K,AREA_HA,DOWNSTREAM_PATH,WATERBODY_TYPE,WATERSHED_GROUP_CODE,CENTROID_LATITUDE,CENTROID_LONGITUDE
BCFWA,701601283,,5795,2676,Shale Creek,100-025956-674578,100-026700-70700,2206.953213,Pitt River > Fraser River,Creek,LFRA,49.72202639,-122.6510297
BCFWA,701601241,,6834,10125,Bucklin Creek,100-025956-676104,100-026700-71000,3851.0309,Pitt River > Fraser River,Creek,LFRA,49.7407087,-122.8040595
BCFWA,701596917,,7723,9449,Iceworm Creek,100-025956-795445,100-026700-83600,5695.719979,Pitt River > Fraser River,Creek,LFRA,49.84449226,-122.6736918
BCFWA,701595115,,7692,17662,Ayceecee Creek,100-025956-795445-973540,100-026700-83600-89200,126.5533442,Iceworm Creek > Pitt River > Fraser River,Creek,LFRA,49.85282089,-122.60822
BCFWA,701644971,,2251,30435,Yorkson Creek,100-032496,100-033300,1556.972348,Fraser River,Creek,LFRA,49.17098738,-122.640686
BCFWA,701646634,,1365,15836,Munday Creek,100-032496-482797,100-033300-48400,236.2490407,Yorkson Creek > Fraser River,Creek,LFRA,49.16119188,-122.6406492
BCFWA,701644678,,5079,11318,Kanaka Creek,100-036594,100-037400,6231.046316,Fraser River,Creek,LFRA,49.22861411,-122.4960009
BCFWA,701644493,,10359,22962,Spencer Creek,100-036594-071207,100-037400-06300,242.2667645,Kanaka Creek > Fraser River,Creek,LFRA,49.19147116,-122.5595699
BCFWA,701646114,,3666,20523,Salmon River,100-038203,100-038800,7696.144162,Fraser River,River,LFRA,49.11795556,-122.54301
BCFWA,701649954,,7238,18040,Coghlan Creek,100-038203-410335,100-038800-43000,1375.768635,Salmon River > Fraser River,Creek,LFRA,49.11365229,-122.5253978
BCFWA,701652367,,9875,7382,Tyre Creek,100-038203-685451,100-038800-70200,200.2973514,Salmon River > Fraser River,Creek,LFRA,49.07755848,-122.5034783
BCFWA,701646860,,7445,26057,West Creek,100-040775,100-041600,1486.813139,Fraser River,Creek,LFRA,49.12329578,-122.4989248
BCFWA,701646857,,808,8742,Palmateer Creek,100-040987,100-041800,292.7255633,Fraser River,Creek,LFRA,49.15218947,-122.5135765
BCFWA,701646609,,9429,7892,Nathan Creek,100-042883,100-043700,3335.848657,Fraser River,Creek,LFRA,49.10986159,-122.4450531
BCFWA,701646257,,2256,30427,York Creek,100-044217,100-045000,355.0381481,Fraser River,Creek,LFRA,49.18816042,-122.4694797
BCFWA,701646476,,3677,12323,Benson Canal,100-044458,100-045200,1331.028237,Fraser River,Unknown,LFRA,49.15007057,-122.4540447
BCFWA,701646212,,11204,5366,Whonnock Creek,100-044391,100-045300,2062.549425,Fraser River,Creek,LFRA,49.21728678,-122.435213
BCFWA,701646320,,1946,14589,Stave River,100-046202,100-047100,101328.5176,Fraser River,River,LFRA,49.47660468,-122.3185868
BCFWA,701644850,,4823,36084,Hairsine Creek,100-046202-041112,100-047100-04300,726.2036673,Stave River > Fraser River,Creek,LFRA,49.1862239,-122.3604045
BCFWA,701643221,,1937,14607,Steelhead Creek,100-046202-085851,100-047100-09100,1262.423988,Stave River > Fraser River,Creek,LFRA,49.22096836,-122.3136651
BCFWA,701641935,,6781,34734,Rolley Creek,100-046202-116564,100-047100-12400,650.1655358,Stave River > Fraser River,Creek,LFRA,49.25239632,-122.3948406
BCFWA,701640201,,11067,21975,Seventynine Creek,100-046202-155307,100-047100-16600,1722.927713,Stave River > Fraser River,Creek,LFRA,49.28890146,-122.3916724
BCFWA,701640121,,5945,10780,Isle Slough,100-046202-161594,100-047100-17100,422.0702959,Stave River > Fraser River,Slough,LFRA,49.27547635,-122.3071723
BCFWA,701639261,,515,11391,Kearsley Creek,100-046202-174299,100-047100-18500,856.3453023,Stave River > Fraser River,Creek,LFRA,49.30600869,-122.3663943
BCFWA,701639685,,6750,18369,Cardinalis Creek,100-046202-206479,100-047100-21600,1999.938254,Stave River > Fraser River,Creek,LFRA,49.2486524,-122.2903521
BCFWA,701640060,,6658,18455,Cascade Creek,100-046202-210575,100-047100-22100,4425.422339,Stave River > Fraser River,Creek,LFRA,49.28653668,-122.2049561
BCFWA,701640377,,1263,16008,Davis Creek,100-046202-210575-279356,100-047100-22100-03700,1428.826045,Cascade Creek > Stave River > Fraser River,Creek,LFRA,49.29535174,-122.2256686
BCFWA,701638849,,1350,15867,Murdo Creek,100-046202-210575-279356-682219,100-047100-22800-68200,428.9570121,Davis Creek > Cascade Creek > Stave River > Fraser River,Creek,LFRA,49.30719638,-122.2152515
BCFWA,701637342,,7572,25950,Weatherhead Creek,100-046202-223531,100-047100-24300,673.0165616,Stave River > Fraser River,Creek,LFRA,49.31742942,-122.2353718
BCFWA,701637137,,7290,17997,Lost Creek,100-046202-226389,100-047100-25100,3638.38132,Stave River > Fraser River,Creek,LFRA,49.34654603,-122.2069175
BCFWA,701635851,,4500,19920,Foam Creek,100-046202-244946,100-047100-26500,608.4929656,Stave River > Fraser River,Creek,LFRA,49.34426072,-122.3345997
BCFWA,701632066,,3654,20532,Salsbury Creek,100-046202-288776,100-047100-31100,3437.311065,Stave River > Fraser River,Creek,LFRA,49.38892051,-122.2205431
BCFWA,701631887,,11183,21773,Terepocki Creek,100-046202-288776-378435,100-047100-31100-25700,2521.98191,Salsbury Creek > Stave River > Fraser River,Creek,LFRA,49.39703394,-122.2166341
BCFWA,701626849,,7604,9540,Glacier Creek,100-046202-349710,100-047100-37800,1085.555244,Stave River > Fraser River,Creek,LFRA,49.43090004,-122.3282293
BCFWA,701625722,,7657,25885,Tingle Creek,100-046202-366286,100-047100-39600,6677.928282,Stave River > Fraser River,Creek,LFRA,49.49975413,-122.3886166
BCFWA,701623514,,7713,25842,Roaring Creek,100-046202-403479,100-047100-43700,2134.977607,Stave River > Fraser River,Creek,LFRA,49.44496133,-122.1742717
BCFWA,701620685,,3808,28616,Winslow Creek,100-046202-441757,100-047100-46300,14187.54864,Stave River > Fraser River,Creek,LFRA,49.5419865,-122.1678167
BCFWA,701613227,,10575,39080,George Good Creek,100-046202-441757-536715,100-047100-46300-57400,3840.127948,Winslow Creek > Stave River > Fraser River,Creek,LFRA,49.57097791,-122.2019511
BCFWA,701612405,,10576,39079,Kessler Creek,100-046202-441757-536715-167655,100-047100-46300-57400-1860,1816.087664,George Good Creek > Winslow Creek > Stave River > Fraser River,Creek,LFRA,49.57221947,-122.2206485
BCFWA,701621114,,11073,21970,Papp Creek,100-046202-436415,100-047100-47200,540.4381215,Stave River > Fraser River,Creek,LFRA,49.47303287,-122.2836906
BCFWA,701600000,,1540,15479,Stoney Creek,100-046202-859248,100-047100-92400,2572.262299,Stave River > Fraser River,Creek,LFRA,49.73183391,-122.4596034
BCFWA,701647465,,2447,13709,Chester Creek,100-048135,100-049300,646.3036296,Fraser River,Creek,LFRA,49.15216609,-122.3693085
BCFWA,701648278,,2047,14418,Hanna Creek,100-049206,100-050100,760.5657012,Fraser River,Creek,LFRA,49.12670345,-122.4029794
BCFWA,701648603,,7172,26286,Silverdale Creek,100-050984,100-051900,2546.993585,Fraser River,Creek,LFRA,49.17342539,-122.324778
BCFWA,701646552,,6195,27001,Proud Creek,100-050984-488296,100-051900-61100,131.3428831,Silverdale Creek > Fraser River,Creek,LFRA,49.16590292,-122.3432169
BCFWA,701646328,,2682,13332,Gaudin Creek,100-050984-509846,100-051900-64700,134.1887286,Silverdale Creek > Fraser River,Creek,LFRA,49.16137947,-122.3177139
BCFWA,701649455,,6760,34744,Tones Creek,100-051138,100-052200,113.0523131,Fraser River,Creek,LFRA,49.11687456,-122.372836
BCFWA,701648901,,3897,28566,Windebank Creek,100-052259,100-053200,726.0398884,Fraser River,Creek,LFRA,49.13986523,-122.3145522
BCFWA,701648333,,9197,8198,Horne Creek,100-052259-181576-141854,100-053200-42100,51.20960038,Windebank Creek > Fraser River,Creek,LFRA,49.14014973,-122.316781
BCFWA,701651885,,11344,21545,Downes Creek,100-052188-342274-455000,100-053600,601.4205841,Gifford Slough > McLennan Creek > Fraser River,Creek,LFRA,49.07075241,-122.3354853
BCFWA,701651373,,126,13973,Gifford Slough,100-052188-342274,100-053600,1767.35228,McLennan Creek > Fraser River,Slough,LFRA,49.08254718,-122.3236857
BCFWA,701650085,,7027,26380,McLennan Creek,100-052188,100-053600,3798.001747,Fraser River,Creek,LFRA,49.08727434,-122.3509698
BCFWA,701650803,,5658,10942,Clayburn Creek,100-052827-363828,100-054300,4832.648927,Matsqui Slough > Page Creek > Fraser River,Creek,LFRA,49.07364633,-122.2632988
BCFWA,701649861,,2124,14275,Matsqui Slough,100-052827,100-054300,6893.068941,Page Creek > Fraser River,Slough,LFRA,49.08623142,-122.2623736
BCFWA,701649940,,11121,21902,Page Creek,100-052827,100-054300,6893.068941,Matsqui Slough > Fraser River,Creek,LFRA,49.08623142,-122.2623736
BCFWA,701651828,,10450,6476,Willband Creek,100-052827-363828-328910,100-054300-53400,1824.3784,Clayburn Creek > Matsqui Slough > Page Creek > Fraser River,Creek,LFRA,49.05531708,-122.2999122
BCFWA,701651280,,10108,23313,Poignant Creek,100-052827-363828-700727,100-054300-80900,402.3381656,Clayburn Creek > Matsqui Slough > Page Creek > Fraser River,Creek,LFRA,49.10121214,-122.2164834
BCFWA,701648218,,9219,8169,D'Herbomez Creek,100-055773,100-056700,195.1861041,Fraser River,Creek,LFRA,49.1477733,-122.286221
BCFWA,701647082,,1205,16120,Hatzic Slough,100-057528,100-058500,8348.381495,Lower Hatzic Slough > Fraser River,Slough,LFRA,49.19646762,-122.2314112
BCFWA,701647721,,3084,37373,Lower Hatzic Slough,100-057528,100-058500,8348.381495,Hatzic Slough > Fraser River,Slough,LFRA,49.19646762,-122.2314112
BCFWA,701646437,,11327,21566,Draper Creek,100-057528-398258,100-058500-34300,719.6965731,Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.16563942,-122.2746277
BCFWA,701646878,,6477,26793,Wharton Creek,100-057528-398258-535374,100-058500-34300-59100,92.48147028,Draper Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.15823809,-122.2760546
BCFWA,701645710,,2421,13751,Chilqua Creek,100-057528-576690,100-058500-46900,1460.007499,Chilqua Slough > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.17275071,-122.1974031
BCFWA,701645391,,2422,13750,Chilqua Slough,100-057528-576690,100-058500-46900,1460.007499,Chilqua Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Slough,LFRA,49.17275071,-122.1974031
BCFWA,701645783,,4045,12091,Madill Creek,100-057528-576690-339768,100-058500-46900-30300,122.8350989,Chilqua Slough > Chilqua Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.17860655,-122.2013544
BCFWA,701644855,,9469,24233,Scorey Creek,100-057528-649601,100-058500-58400,137.0006364,Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.18897687,-122.2158491
BCFWA,701644536,,103,14314,Currie Creek,100-057528-757497,100-058500-71100,677.7239785,Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.18665637,-122.2722894
BCFWA,701644027,,394,11961,Kenworthy Creek,100-057528-861594,100-058500-84000,596.8664589,Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.20549342,-122.2715997
BCFWA,701643949,,8190,9037,Bouchier Creek,100-057528-861594-114727,100-058500-84000-13000,185.876771,Kenworthy Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.21039977,-122.2612305
BCFWA,701643962,,1778,15024,Lagace Creek,100-057528-869526,100-058500-84700,2472.20078,Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.23270912,-122.2190929
BCFWA,701643310,,4682,11593,Belcharton Creek,100-057528-869526-256636,100-058500-84700-23400,690.0065294,Lagace Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.22904644,-122.2494339
BCFWA,701643197,,3224,37261,Oru Creek,100-057528-869526-256636-185721,100-058500-84700-23400,280.8462821,Belcharton Creek > Lagace Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.23058802,-122.2383415
BCFWA,701643141,,3221,37264,Durieu Creek,100-057528-869526-256636-185721-176769,100-058500-84700-23400-3120,73.36735542,Oru Creek > Belcharton Creek > Lagace Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.22785382,-122.2425601
BCFWA,701643112,,3223,37262,Seux Brook,100-057528-869526-256636-185721-277435,100-058500-84700-23400-4260,37.99375558,Oru Creek > Belcharton Creek > Lagace Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.22413241,-122.2336682
BCFWA,701642879,,10577,22694,Pattison Creek,100-057528-869526-534699,100-058500-84700-48300,669.6184823,Lagace Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.22428586,-122.1989166
BCFWA,701641765,,11051,5616,MacNab Creek,100-057528-869526-954351,100-058500-84700-86600,166.199843,Lagace Creek > Hatzic Slough > Lower Hatzic Slough > Fraser River,Creek,LFRA,49.24295523,-122.1953876
BCFWA,701349062,,10703,22465,Wades Creek,100-061319,100-062300,1456.646396,Fraser River,Creek,HARR,49.11772264,-122.1654068
BCFWA,701349080,,8880,8416,Chadsey Creek,100-061319-124991,100-062300-02500,347.6600175,Wades Creek > Fraser River,Creek,HARR,49.12392896,-122.1539249
BCFWA,701348834,,1387,15807,Mud Slough,100-064685,100-063600,181.3840347,Fraser River,Slough,HARR,49.1588774,-122.1465073
BCFWA,701345136,,5464,27449,Rose Creek,100-066153-375468,100-064000-39600,1285.030704,Norrish Creek > Fraser River,Creek,HARR,49.25495934,-122.1554296
BCFWA,701348724,,7284,9809,Inches Creek,100-066153-027062,100-064000-60350,49.01362846,Norrish Creek > Fraser River,Creek,HARR,49.17370556,-122.1617792
BCFWA,701341491,,7395,26095,West Norrish Creek,100-066153-668360,100-064000-69800,1673.146733,Norrish Creek > Fraser River,Creek,HARR,49.29449117,-122.134301
BCFWA,701341166,,9939,23653,Dickson Creek,100-066153-705199,100-064000-73600,1315.869492,Norrish Creek > Fraser River,Creek,HARR,49.31775474,-122.104843
BCFWA,701349020,,7259,26216,Sumas River,100-064535,100-065700,101191.5351,Fraser River,River,HARR,49.06788587,-121.7672143
BCFWA,700732053,,8937,8376,Miller Slough,100-064535-055273,100-065700-09300,1440.344042,Sumas River > Fraser River,Slough,CHWK,49.12429069,-122.0624037
BCFWA,700732606,,9240,8143,McGillivray Slough,100-064535-055273-292718,100-065700-09300-37400,912.8388354,Miller Slough > Sumas River > Fraser River,Slough,CHWK,49.11983336,-122.0559406
BCFWA,700734455,,683,9882,Lewis Slough,100-064535-057628-041342,100-065700-09300-37400-1640,941.3517059,Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Slough,CHWK,49.10604453,-122.0286709
BCFWA,700734007,,8625,8634,Chilliwack River,100-064535-057628,100-065700-09700,82692.34108,Vedder River > Vedder Canal > Sumas River > Fraser River,River,CHWK,49.07085113,-121.6744054
BCFWA,700732157,,2709,29662,Vedder Canal,100-064535-057628,100-065700-09700,82692.34108,Vedder River > Chilliwack River > Sumas River > Fraser River,Unknown,CHWK,49.07085113,-121.6744054
BCFWA,700735222,,5169,3062,Vedder River,100-064535-057628,100-065700-09700,82692.34108,Chilliwack River > Vedder Canal > Sumas River > Fraser River,River,CHWK,49.07085113,-121.6744054
BCFWA,700734886,,1162,16215,Street Creek,100-064535-057628-072521,100-065700-09700-07400,280.6053193,Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.0905563,-122.0166046
BCFWA,700735685,,8959,8360,Midgley Creek,100-064535-057628-164480,100-065700-09700-12443,21.86851706,Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.08601082,-121.9281437
BCFWA,700734048,,10293,23072,Sweltzer River,100-064535-057628-134797,100-065700-09700-13300,6744.425835,Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,River,CHWK,49.04195518,-121.9951097
BCFWA,700736915,,1212,16104,Hatchery Creek,100-064535-057628-134797-364903,100-065700-09700-13300-2930,234.1022508,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.08008496,-121.9985526
BCFWA,700738274,,9355,7997,Fin Creek,100-064535-057628-134797-519383,100-065700-09700-13300-4920,75.12933847,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.06988664,-122.0060888
BCFWA,700739099,,5615,27351,Smith Falls Creek,100-064535-057628-134797-545550,100-065700-09700-13300-5150,439.2044083,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.0622061,-121.9428924
BCFWA,700738613,,5081,35894,Laurel Creek,100-064535-057628-134797-554130,100-065700-09700-13300-5291,24.31942505,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.06660965,-121.9985953
BCFWA,700739399,,3881,28573,Windfall Creek,100-064535-057628-134797-573697,100-065700-09700-13300-5370,221.6552778,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.04299821,-121.9532798
BCFWA,700738942,,7140,1738,Ascaphus Creek,100-064535-057628-134797-587589,100-065700-09700-13300-5740,219.7170606,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.06231473,-122.0140037
BCFWA,700740779,,5072,35897,Clear Creek,100-064535-057628-134797-719268,100-065700-09700-13300-6900,141.1495671,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.03690111,-121.959359
BCFWA,700742005,,5083,35893,Teapot Creek,100-064535-057628-134797-849289,100-065700-09700-13300-8440,178.4418,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.03080055,-121.9732788
BCFWA,700742711,,7548,25968,Watt Creek,100-064535-057628-134797-944591,100-065700-09700-13300-9130,750.817369,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.0179247,-121.9831609
BCFWA,700744251,,5075,35896,Amadis Creek,100-064535-057628-134797-944591-329029,100-065700-09700-13300-9130-2590,337.9581278,Watt Creek > Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.02340889,-121.9795431
BCFWA,700742219,,307,12564,Frosst Creek,100-064535-057628-134797-981718,100-065700-09700-13300-9760,2028.341463,Sweltzer River > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.0231829,-122.0310324
BCFWA,700736296,,6084,2500,Liumchen Creek,100-064535-057628-176296,100-065700-09700-17700,4048.367415,Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.02736012,-121.912349
BCFWA,700741852,,700,9766,East Liumchen Creek,100-064535-057628-176296-462374,100-065700-09700-17700-4350,562.6142617,Liumchen Creek > Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.02869636,-121.880569
BCFWA,700736179,,4210,28341,Ryder Creek,100-064535-057628-216612,100-065700-09700-21000,810.7756997,Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.09848331,-121.8802456
BCFWA,700736196,,3823,28608,Wingfield Creek,100-064535-057628-222647,100-065700-09700-21900,453.8702629,Vedder River > Chilliwack River > Vedder Canal > Sumas River > Fraser River,Creek,CHWK,49.09673295,-121.8524037
